BOS,36.00,52.00,FLL,28.00,102.00,SFO
BOS,36.00,52.00,FLL,21.00,133.00,MEM
DEN,36.00,51.57,MCO,152.86,145.14,DCA
OKC,36.00,51.00,STL,181.00,188.00,LAS
OKC,36.00,51.00,STL,124.00,150.00,OKC
OKC,36.00,51.00,STL,116.00,142.00,TPA
OKC,36.00,51.00,STL,114.00,138.00,SAT
OKC,36.00,51.00,STL,100.00,115.00,HOU
OKC,36.00,51.00,STL,90.00,104.00,MSY
OKC,36.00,51.00,STL,87.00,97.00,BOS
OKC,36.00,51.00,STL,81.50,103.50,DAL
OKC,36.00,51.00,STL,78.00,84.00,SFO
OKC,36.00,51.00,STL,71.00,79.00,BHM
OKC,36.00,51.00,STL,68.00,88.00,MCI
OKC,36.00,51.00,STL,61.00,112.00,ATL
OKC,36.00,51.00,STL,60.00,82.00,PHL
OKC,36.00,51.00,STL,57.00,85.00,SDF
OKC,36.00,51.00,STL,51.00,62.00,MCO
OKC,36.00,51.00,STL,45.00,58.00,RDU
OKC,36.00,51.00,STL,38.00,63.00,CMH
OKC,36.00,51.00,STL,31.00,40.00,DTW
OKC,36.00,51.00,STL,28.00,32.00,TUL
OKC,36.00,51.00,STL,27.00,85.00,DFW
OKC,36.00,51.00,STL,21.00,49.00,ORD
OKC,36.00,51.00,STL,21.00,48.00,LGA
OKC,36.00,51.00,STL,18.00,60.00,DEN
MCI,36.00,49.20,LAS,53.80,49.40,ONT
MCI,36.00,49.20,LAS,53.20,47.60,PHX
MCI,36.00,49.20,LAS,48.40,44.40,DEN
ITO,36.00,47.00,HNL,65.25,76.25,KOA
ITO,36.00,47.00,HNL,50.25,58.00,LIH
ITO,36.00,47.00,HNL,49.00,51.33,ITO
ITO,36.00,47.00,HNL,35.00,52.00,GUM
ITO,36.00,47.00,HNL,32.33,36.00,OGG
ITO,36.00,47.00,HNL,31.00,21.00,ORD
TPA,36.00,47.00,CLT,23.00,45.00,MIA
ITO,36.00,47.00,HNL,16.00,20.00,EWR
ATL,36.00,43.00,DEN,89.75,92.38,OKC
DFW,36.00,40.67,HOU,72.33,89.33,DEN
DFW,36.00,40.67,HOU,28.00,29.33,DFW
SAV,36.00,40.00,ATL,130.33,144.00,OKC
SAV,36.00,40.00,ATL,93.33,69.00,DTW
SAV,36.00,40.00,ATL,79.33,84.00,BQK
JAN,36.00,40.00,HOU,72.33,89.33,DEN
SAV,36.00,40.00,ATL,70.00,78.00,GRK
SAV,36.00,40.00,ATL,53.00,48.33,LEX
JAN,36.00,40.00,HOU,50.67,41.67,SAT
HPN,36.00,39.00,PBI,317.00,297.00,ISP
HPN,36.00,39.00,PBI,236.00,214.00,ATL
HPN,36.00,39.00,PBI,132.00,144.00,CLT
HPN,36.00,39.00,PBI,109.00,126.50,LGA
HPN,36.00,39.00,PBI,64.00,66.00,BOS
HPN,36.00,39.00,PBI,45.00,88.00,HPN
HPN,36.00,39.00,PBI,43.00,43.00,BWI
HPN,36.00,39.00,PBI,35.00,43.00,JFK
HPN,36.00,39.00,PBI,28.00,83.00,PHL
HPN,36.00,39.00,PBI,18.00,35.00,BDL
SAN,36.00,38.00,LAX,177.00,180.00,FLL
SAN,36.00,38.00,LAX,99.50,86.50,DFW
SAN,36.00,38.00,LAX,50.00,62.00,STL
SAN,36.00,38.00,LAX,44.00,61.00,HNL
SAN,36.00,38.00,LAX,44.00,42.00,CLD
SAN,36.00,38.00,LAX,33.00,23.00,SMX
SAN,36.00,38.00,LAX,32.00,25.00,EWR
SAN,36.00,38.00,LAX,31.00,27.00,BOS
MSP,36.00,37.00,MIA,207.00,207.00,EYW
EWR,36.00,37.00,CLT,120.00,109.00,DTW
DEN,36.00,37.00,RNO,55.50,48.00,SFO
DEN,36.00,37.00,RNO,38.00,43.00,PDX
DEN,36.00,37.00,RNO,30.00,16.00,LAX
ORF,36.00,36.00,BWI,218.67,211.33,ISP
ORF,36.00,36.00,BWI,63.33,58.00,ALB
ORF,36.00,36.00,BWI,56.33,50.00,BNA
ORF,36.00,36.00,BWI,52.00,46.33,MHT
ORF,36.00,36.00,BWI,36.67,36.33,SDF
EWR,36.00,35.67,CLT,110.67,101.33,BUF
EWR,36.00,35.67,CLT,107.00,99.67,ORD
EWR,36.00,35.67,CLT,106.67,96.67,BDL
EWR,36.00,35.67,CLT,99.67,85.00,BOS
EWR,36.00,35.67,CLT,50.00,38.33,SYR
PIT,36.00,35.00,CLT,218.67,229.00,MCI
SJU,36.00,35.00,TPA,160.00,167.00,IAH
SJU,36.00,35.00,TPA,159.00,225.00,CLE
SJU,36.00,35.00,TPA,152.00,185.00,LAS
SJU,36.00,35.00,TPA,149.00,172.67,FLL
SJU,36.00,35.00,TPA,125.00,137.00,HOU
SJU,36.00,35.00,TPA,120.00,158.00,DFW
ROC,36.00,35.00,ATL,114.00,107.00,RIC
SJU,36.00,35.00,TPA,110.00,96.00,ROC
SJU,36.00,35.00,TPA,105.00,95.00,LGA
SJU,36.00,35.00,TPA,104.50,94.00,CAK
SJU,36.00,35.00,TPA,104.00,86.00,ISP
ROC,36.00,35.00,ATL,103.00,96.00,CSG
SJU,36.00,35.00,TPA,98.00,102.50,CMH
SJU,36.00,35.00,TPA,97.00,113.00,IND
SJU,36.00,35.00,TPA,96.50,99.50,MKE
SJU,36.00,35.00,TPA,96.00,144.00,GRR
PIT,36.00,35.00,CLT,93.33,118.22,FLL
SJU,36.00,35.00,TPA,88.00,109.00,SAT
SJU,36.00,35.00,TPA,87.00,104.00,SDF
SJU,36.00,35.00,TPA,79.50,83.50,DTW
PIT,36.00,35.00,CLT,79.33,65.33,PHL
SJU,36.00,35.00,TPA,78.67,79.67,BNA
SJU,36.00,35.00,TPA,77.80,84.80,CLT
SJU,36.00,35.00,TPA,76.67,93.67,DCA
SJU,36.00,35.00,TPA,76.00,90.00,MSY
SJU,36.00,35.00,TPA,70.00,79.00,MCI
PIT,36.00,35.00,CLT,68.33,76.33,DFW
SJU,36.00,35.00,TPA,67.00,78.00,MIA
SJU,36.00,35.00,TPA,67.00,53.00,ORF
PIT,36.00,35.00,CLT,63.00,69.33,IAH
SJU,36.00,35.00,TPA,60.82,74.73,ATL
SJU,36.00,35.00,TPA,58.00,77.50,PHX
SJU,36.00,35.00,TPA,57.50,77.00,STL
SJU,36.00,35.00,TPA,57.00,63.00,ORD
SJU,36.00,35.00,TPA,54.00,114.00,RDU
PIT,36.00,35.00,CLT,54.00,51.33,LGA
SJU,36.00,35.00,TPA,53.00,30.00,MSP
EWR,36.00,35.00,CLT,50.75,49.25,RIC
SJU,36.00,35.00,TPA,44.50,74.00,IAD
SJU,36.00,35.00,TPA,42.50,38.00,BOS
SJU,36.00,35.00,TPA,42.50,33.50,EWR
SJU,36.00,35.00,TPA,37.00,46.00,BHM
EWR,36.00,35.00,CLT,35.25,29.25,RDU
SJU,36.00,35.00,TPA,30.00,33.00,BUF
PIT,36.00,35.00,CLT,23.67,32.00,DCA
SJU,36.00,35.00,TPA,22.00,24.00,LAX
PIT,36.00,35.00,CLT,21.67,30.33,ILM
SJU,36.00,35.00,TPA,16.00,18.00,DEN
EWR,36.00,34.60,CLT,73.80,80.40,PBI
ATL,36.00,34.25,ORD,105.00,93.75,ICT
ATL,36.00,34.25,ORD,82.00,74.50,LNK
ATL,36.00,34.25,ORD,80.25,85.25,AVL
ATL,36.00,34.25,ORD,75.75,80.75,CID
ATL,36.00,34.25,ORD,46.00,46.50,STL
ATL,36.00,34.25,ORD,41.75,44.75,JAX
MEM,36.00,34.00,CLT,169.00,182.00,MCI
MEM,36.00,34.00,CLT,120.00,109.00,DTW
MEM,36.00,34.00,CLT,114.00,117.00,LAX
MEM,36.00,34.00,CLT,114.00,98.00,SFO
MEM,36.00,34.00,CLT,110.00,94.50,BOS
MEM,36.00,34.00,CLT,106.00,97.50,BUF
MEM,36.00,34.00,CLT,101.00,91.00,BDL
MEM,36.00,34.00,CLT,98.00,84.00,PHL
MEM,36.00,34.00,CLT,95.50,103.75,ATL
MEM,36.00,34.00,CLT,89.67,78.33,EWR
MEM,36.00,34.00,CLT,89.60,117.20,FLL
MEM,36.00,34.00,CLT,88.00,91.00,DFW
MEM,36.00,34.00,CLT,81.80,97.00,MCO
MEM,36.00,34.00,CLT,78.00,76.00,MYR
MEM,36.00,34.00,CLT,78.00,71.00,ORF
MEM,36.00,34.00,CLT,77.67,71.33,PIT
MEM,36.00,34.00,CLT,76.00,44.00,SEA
MEM,36.00,34.00,CLT,73.00,74.00,BNA
MEM,36.00,34.00,CLT,69.25,77.75,PBI
MEM,36.00,34.00,CLT,68.00,57.00,MDT
MEM,36.00,34.00,CLT,67.00,22.00,PDX
MEM,36.00,34.00,CLT,60.80,60.60,BWI
MEM,36.00,34.00,CLT,59.00,63.00,MSY
MEM,36.00,34.00,CLT,57.00,52.00,PVD
MEM,36.00,34.00,CLT,54.50,62.00,IAH
MEM,36.00,34.00,CLT,52.00,23.00,MSP
MEM,36.00,34.00,CLT,51.75,76.00,TPA
MEM,36.00,34.00,CLT,46.00,33.50,SYR
MEM,36.00,34.00,CLT,45.00,22.00,DEN
MEM,36.00,34.00,CLT,42.00,52.50,RSW
MEM,36.00,34.00,CLT,40.00,42.00,SJU
MEM,36.00,34.00,CLT,35.00,37.00,LGA
MEM,36.00,34.00,CLT,34.50,70.00,MIA
MEM,36.00,34.00,CLT,34.00,20.00,CVG
MEM,36.00,34.00,CLT,33.50,68.50,LAS
MEM,36.00,34.00,CLT,33.00,23.00,OMA
MEM,36.00,34.00,CLT,33.00,22.00,IAD
MEM,36.00,34.00,CLT,32.00,32.00,PHX
MEM,36.00,34.00,CLT,32.00,30.00,SAV
MEM,36.00,34.00,CLT,29.00,33.00,ABE
MEM,36.00,34.00,CLT,27.00,38.50,CHS
MEM,36.00,34.00,CLT,25.50,32.50,DCA
MEM,36.00,34.00,CLT,20.50,33.50,ILM
MEM,36.00,34.00,CLT,19.00,24.00,BHM
DAL,36.00,33.00,MCI,237.00,239.00,MCO
EWR,36.00,33.00,CLT,169.00,182.00,MCI
SJU,36.00,33.00,FLL,119.83,170.00,DEN
EWR,36.00,33.00,CLT,114.00,117.00,LAX
EWR,36.00,33.00,CLT,114.00,98.00,SFO
EWR,36.00,33.00,CLT,98.00,84.00,PHL
EWR,36.00,33.00,CLT,95.50,103.75,ATL
EWR,36.00,33.00,CLT,89.67,78.33,EWR
EWR,36.00,33.00,CLT,89.60,117.20,FLL
EWR,36.00,33.00,CLT,88.00,91.00,DFW
EWR,36.00,33.00,CLT,81.80,97.00,MCO
EWR,36.00,33.00,CLT,78.00,76.00,MYR
EWR,36.00,33.00,CLT,78.00,71.00,ORF
EWR,36.00,33.00,CLT,77.67,71.33,PIT
EWR,36.00,33.00,CLT,76.00,44.00,SEA
ORD,36.00,33.00,HNL,73.00,79.00,LIH
EWR,36.00,33.00,CLT,73.00,74.00,BNA
DAL,36.00,33.00,MCI,72.00,70.00,LAS
DAL,36.00,33.00,MCI,72.00,59.00,PHX
EWR,36.00,33.00,CLT,68.00,57.00,MDT
EWR,36.00,33.00,CLT,67.00,22.00,PDX
ORD,36.00,33.00,HNL,62.00,69.00,ITO
EWR,36.00,33.00,CLT,60.80,60.60,BWI
EWR,36.00,33.00,CLT,59.00,63.00,MSY
EWR,36.00,33.00,CLT,57.00,52.00,PVD
ORD,36.00,33.00,HNL,55.00,65.33,KOA
EWR,36.00,33.00,CLT,54.50,62.00,IAH
EWR,36.00,33.00,CLT,52.00,23.00,MSP
EWR,36.00,33.00,CLT,51.75,76.00,TPA
DAL,36.00,33.00,MCI,47.50,50.00,DEN
EWR,36.00,33.00,CLT,45.00,22.00,DEN
EWR,36.00,33.00,CLT,42.00,52.50,RSW
EWR,36.00,33.00,CLT,40.00,42.00,SJU
EWR,36.00,33.00,CLT,35.00,37.00,LGA
EWR,36.00,33.00,CLT,34.50,70.00,MIA
EWR,36.00,33.00,CLT,34.00,20.00,CVG
EWR,36.00,33.00,CLT,33.50,68.50,LAS
EWR,36.00,33.00,CLT,33.00,23.00,OMA
EWR,36.00,33.00,CLT,33.00,22.00,IAD
ORD,36.00,33.00,HNL,32.33,36.00,OGG
EWR,36.00,33.00,CLT,32.00,32.00,PHX
EWR,36.00,33.00,CLT,32.00,30.00,SAV
ORD,36.00,33.00,HNL,31.00,21.00,ORD
EWR,36.00,33.00,CLT,29.00,33.00,ABE
EWR,36.00,33.00,CLT,27.00,38.50,CHS
EWR,36.00,33.00,CLT,25.50,32.50,DCA
EWR,36.00,33.00,CLT,20.50,33.50,ILM
EWR,36.00,33.00,CLT,19.00,24.00,BHM
ORD,36.00,33.00,HNL,16.00,20.00,EWR
LAX,36.00,32.75,LAS,161.00,155.00,SAT
LAX,36.00,32.75,LAS,144.00,123.00,BHM
LAX,36.00,32.75,LAS,66.00,69.00,STL
LAX,36.00,32.75,LAS,42.00,35.00,MDW
LAX,36.00,32.67,LAS,42.00,24.00,HOU
TUS,36.00,32.50,LAX,95.00,91.25,SJC
TUS,36.00,32.50,LAX,92.50,93.25,DEN
TUS,36.00,32.50,LAX,86.00,78.75,PHX
TUS,36.00,32.50,LAX,48.75,43.00,ABQ
LAX,36.00,32.50,LAS,37.00,17.00,MIA
DTW,36.00,32.00,IND,323.00,352.00,MCO
DTW,36.00,32.00,IND,184.00,195.00,MIA
DTW,36.00,32.00,IND,160.00,169.00,ORD
DTW,36.00,32.00,IND,138.00,150.00,CLE
DTW,36.00,32.00,IND,132.00,163.00,ATL
DTW,36.00,32.00,IND,117.00,119.50,EWR
DTW,36.00,32.00,IND,116.00,133.00,PHX
DTW,36.00,32.00,IND,102.00,105.00,DTW
DTW,36.00,32.00,IND,71.00,111.00,FLL
DTW,36.00,32.00,IND,55.50,63.00,IAH
DTW,36.00,32.00,IND,52.00,45.50,LAS
DTW,36.00,32.00,IND,31.00,22.00,MSP
DTW,36.00,32.00,IND,21.00,45.00,MEM
LAS,36.00,31.50,LAX,64.00,59.00,IAD
MDW,36.00,31.33,TPA,193.00,173.00,FNT
MSP,36.00,31.00,BNA,184.50,189.50,MSY
MSP,36.00,31.00,BNA,174.00,202.00,IAH
MSP,36.00,31.00,BNA,161.00,145.00,PHL
MSP,36.00,31.00,BNA,114.00,112.00,MIA
MSP,36.00,31.00,BNA,111.50,107.50,CLE
MSP,36.00,31.00,BNA,94.50,94.50,PHX
MSP,36.00,31.00,BNA,89.00,93.00,HOU
MSP,36.00,31.00,BNA,73.00,79.00,DEN
MSP,36.00,31.00,BNA,70.00,74.00,CLT
MSP,36.00,31.00,BNA,67.00,53.50,EWR
MSP,36.00,31.00,BNA,61.00,61.00,DCA
MSP,36.00,31.00,BNA,60.75,53.00,ORD
MSP,36.00,31.00,BNA,60.00,40.00,BOS
MSP,36.00,31.00,BNA,57.00,61.00,STL
MSP,36.00,31.00,BNA,52.50,47.00,MCO
MSP,36.00,31.00,BNA,49.00,42.00,DTW
MSP,36.00,31.00,BNA,47.50,49.50,TPA
MSP,36.00,31.00,BNA,46.00,44.50,IAD
MSP,36.00,31.00,BNA,46.00,40.00,ORF
MSP,36.00,31.00,BNA,45.00,46.00,GSP
MSP,36.00,31.00,BNA,45.00,43.00,JAX
MSP,36.00,31.00,BNA,38.00,17.00,MSP
MSP,36.00,31.00,BNA,37.50,27.00,MDW
MSP,36.00,31.00,BNA,31.50,33.50,MCI
MSP,36.00,31.00,BNA,28.00,40.00,SAT
MSP,36.00,31.00,BNA,28.00,30.00,LAX
MSP,36.00,31.00,BNA,27.00,29.00,CHS
MSP,36.00,31.00,BNA,26.00,51.50,FLL
MSP,36.00,31.00,BNA,23.00,29.00,LAS
MSP,36.00,31.00,BNA,23.00,16.00,BWI
MSP,36.00,31.00,BNA,19.00,28.00,AUS
BTR,36.00,30.00,ATL,22.00,20.00,LFT
BTR,36.00,30.00,ATL,16.00,18.00,MLB
MSY,36.00,29.00,HOU,106.00,66.00,EWR
MSY,36.00,29.00,HOU,49.00,29.00,JFK
MSY,36.00,29.00,HOU,23.00,16.00,AUS
DEN,36.00,29.00,SJC,21.00,20.00,DFW
LAS,36.00,28.80,LAX,83.80,84.40,DEN
DAL,36.00,28.00,IAH,238.00,221.00,GSP
DAL,36.00,28.00,IAH,216.00,204.00,HSV
DAL,36.00,28.00,IAH,181.50,174.50,OMA
DAL,36.00,28.00,IAH,180.00,178.00,DSM
DAL,36.00,28.00,IAH,155.00,148.00,ORD
DAL,36.00,28.00,IAH,153.00,151.50,LBB
DAL,36.00,28.00,IAH,146.00,141.50,LIT
DAL,36.00,28.00,IAH,141.00,132.00,BHM
DAL,36.00,28.00,IAH,141.00,125.00,RIC
DAL,36.00,28.00,IAH,136.00,123.00,TYR
DAL,36.00,28.00,IAH,134.00,128.50,CMH
DAL,36.00,28.00,IAH,108.00,104.00,MEM
DAL,36.00,28.00,IAH,106.00,108.00,MCI
DAL,36.00,28.00,IAH,101.00,96.00,MOB
DAL,36.00,28.00,IAH,88.60,90.20,BTR
DAL,36.00,28.00,IAH,87.00,87.40,LAX
DAL,36.00,28.00,IAH,85.00,81.00,JAX
DAL,36.00,28.00,IAH,84.00,76.00,CLT
DAL,36.00,28.00,IAH,80.00,83.00,MIA
DAL,36.00,28.00,IAH,75.33,76.33,ICT
DAL,36.00,28.00,IAH,75.00,66.00,DAL
DAL,36.00,28.00,IAH,75.00,65.00,JAN
DAL,36.00,28.00,IAH,74.33,69.67,CRP
DAL,36.00,28.00,IAH,73.50,69.50,VPS
DAL,36.00,28.00,IAH,70.50,78.50,MAF
DAL,36.00,28.00,IAH,66.00,59.00,SAN
DAL,36.00,28.00,IAH,65.00,64.00,MSP
DAL,36.00,28.00,IAH,63.50,65.50,MFE
DAL,36.00,28.00,IAH,63.50,47.00,RDU
DAL,36.00,28.00,IAH,62.50,60.50,GPT
DAL,36.00,28.00,IAH,62.00,67.50,FLL
DAL,36.00,28.00,IAH,61.50,56.50,MKE
DAL,36.00,28.00,IAH,59.00,54.00,LRD
DAL,36.00,28.00,IAH,56.00,42.00,EWR
DAL,36.00,28.00,IAH,54.00,66.00,HRL
DAL,36.00,28.00,IAH,49.00,37.00,GRK
DAL,36.00,28.00,IAH,48.00,32.00,CAE
DAL,36.00,28.00,IAH,46.00,48.67,DFW
DAL,36.00,28.00,IAH,45.00,32.00,PIT
DAL,36.00,28.00,IAH,43.67,38.00,CVG
DAL,36.00,28.00,IAH,43.00,44.00,ORF
DAL,36.00,28.00,IAH,43.00,35.00,MCO
DAL,36.00,28.00,IAH,43.00,26.00,IND
DAL,36.00,28.00,IAH,40.50,35.00,PNS
DAL,36.00,28.00,IAH,40.00,37.00,TUL
DAL,36.00,28.00,IAH,39.00,36.00,TYS
DAL,36.00,28.00,IAH,38.50,45.50,XNA
DAL,36.00,28.00,IAH,37.00,38.00,PHX
DAL,36.00,28.00,IAH,34.00,51.00,CID
DAL,36.00,28.00,IAH,33.33,32.33,TUS
ATL,36.00,28.00,CAE,33.00,60.00,ATL
DAL,36.00,28.00,IAH,32.00,24.00,LAS
DAL,36.00,28.00,IAH,30.00,25.00,ATL
DAL,36.00,28.00,IAH,29.00,18.00,CLL
DAL,36.00,28.00,IAH,28.00,28.00,BRO
DAL,36.00,28.00,IAH,24.00,30.00,AMA
DAL,36.00,28.00,IAH,24.00,19.00,SNA
DAL,36.00,28.00,IAH,22.00,25.00,ELP
DAL,36.00,28.00,IAH,19.00,16.00,AUS
DAL,36.00,28.00,IAH,18.00,36.00,PBI
DAL,36.00,28.00,IAH,17.00,34.00,COS
DAL,36.00,28.00,IAH,17.00,26.00,IAD
SAN,36.00,26.33,SFO,47.67,56.33,BOS
ATL,36.00,25.75,MDW,36.75,39.75,CMH
ATL,36.00,25.75,MDW,34.25,44.75,PHL
SNA,36.00,25.00,MSP,303.00,294.00,DEN
SNA,36.00,25.00,MSP,134.00,116.00,GEG
SNA,36.00,25.00,MSP,129.00,124.00,RSW
SNA,36.00,25.00,MSP,110.00,107.00,MDW
SNA,36.00,25.00,MSP,107.00,119.00,HIB
SMF,36.00,25.00,SFO,104.00,106.00,CIC
SNA,36.00,25.00,MSP,88.00,87.00,BDL
SMF,36.00,25.00,SFO,86.00,85.00,OGG
SNA,36.00,25.00,MSP,79.00,66.00,ABR
SNA,36.00,25.00,MSP,78.00,81.00,MCO
SMF,36.00,25.00,SFO,74.50,64.00,SNA
SNA,36.00,25.00,MSP,70.00,55.00,MCI
SMF,36.00,25.00,SFO,66.00,51.00,SAT
SNA,36.00,25.00,MSP,65.00,50.00,IAH
SNA,36.00,25.00,MSP,64.00,68.00,DFW
TPA,36.00,25.00,JFK,44.00,24.00,SAN
SNA,36.00,25.00,MSP,32.00,31.00,FSD
TPA,36.00,25.00,JFK,30.00,43.00,IND
TPA,36.00,25.00,JFK,28.00,19.00,BWI
SNA,36.00,25.00,MSP,25.00,29.00,CWA
SNA,36.00,25.00,MSP,25.00,23.00,BOS
SNA,36.00,25.00,MSP,24.00,35.00,SBN
SMF,36.00,25.00,SFO,22.00,21.00,SLC
SNA,36.00,25.00,MSP,19.00,22.00,MLI
SMF,36.00,25.00,SFO,18.00,16.00,SMF
SMF,36.00,25.00,SFO,16.00,21.00,ORD
TPA,36.00,25.00,JFK,16.00,19.00,RSW
CLE,36.00,24.00,MDW,293.00,287.00,SDF
CLE,36.00,24.00,MDW,24.00,32.00,GSP
RSW,36.00,21.50,LGA,185.00,191.00,MSY
RSW,36.00,21.50,LGA,173.00,171.00,CMH
RSW,36.00,21.50,LGA,99.00,85.00,MSP
RSW,36.00,21.50,LGA,93.50,88.50,MCO
RSW,36.00,21.50,LGA,75.00,51.00,DEN
RSW,36.00,21.50,LGA,57.00,31.00,ORD
RSW,36.00,21.50,LGA,54.00,32.00,MDW
RSW,36.00,21.50,LGA,38.00,19.00,MEM
RSW,36.00,21.50,LGA,29.00,31.00,BNA
PHX,36.00,20.67,DFW,137.33,121.00,CLE
PHX,36.00,20.67,DFW,46.67,48.00,SJT
PHX,36.00,20.67,DFW,46.67,38.00,CHS
PHX,36.00,20.67,DFW,44.00,51.33,SGF
PHX,36.00,20.67,DFW,37.00,33.33,AUS
PHX,36.00,20.67,DFW,30.33,28.33,CVG
PHX,36.00,20.67,DFW,29.00,27.33,ACT
PHX,36.00,20.67,DFW,27.00,41.67,SJC
PHX,36.00,20.67,DFW,23.00,26.33,TUL
COS,36.00,18.00,ORD,183.00,205.00,CHS
COS,36.00,18.00,ORD,164.00,163.00,SDF
COS,36.00,18.00,ORD,150.00,151.50,SBN
COS,36.00,18.00,ORD,149.00,149.00,ABE
COS,36.00,18.00,ORD,130.50,99.00,SEA
COS,36.00,18.00,ORD,122.00,113.00,GRR
COS,36.00,18.00,ORD,119.00,136.00,PIT
COS,36.00,18.00,ORD,112.00,119.00,XNA
COS,36.00,18.00,ORD,107.00,95.00,ICT
COS,36.00,18.00,ORD,106.00,98.00,TUL
COS,36.00,18.00,ORD,102.00,87.00,MLI
COS,36.00,18.00,ORD,100.50,106.50,MEM
COS,36.00,18.00,ORD,99.00,100.00,LIT
COS,36.00,18.00,ORD,97.00,105.00,AVL
COS,36.00,18.00,ORD,96.00,85.00,LNK
COS,36.00,18.00,ORD,94.00,94.00,ROC
COS,36.00,18.00,ORD,91.80,86.20,DTW
COS,36.00,18.00,ORD,90.00,86.00,ATW
COS,36.00,18.00,ORD,88.00,92.00,CID
COS,36.00,18.00,ORD,87.00,58.00,LAS
COS,36.00,18.00,ORD,82.00,50.00,BZN
COS,36.00,18.00,ORD,81.00,70.50,LAX
COS,36.00,18.00,ORD,78.00,67.00,DSM
COS,36.00,18.00,ORD,77.00,85.50,CLT
COS,36.00,18.00,ORD,74.50,75.00,CMH
COS,36.00,18.00,ORD,70.50,60.50,CWA
COS,36.00,18.00,ORD,66.00,60.67,PHL
COS,36.00,18.00,ORD,65.50,49.00,PHX
COS,36.00,18.00,ORD,64.00,68.00,MIA
COS,36.00,18.00,ORD,62.50,57.50,MCI
COS,36.00,18.00,ORD,61.00,67.50,OKC
COS,36.00,18.00,ORD,59.50,35.50,SFO
COS,36.00,18.00,ORD,59.00,68.00,MHT
COS,36.00,18.00,ORD,57.50,52.00,LAN
COS,36.00,18.00,ORD,56.50,66.50,DFW
COS,36.00,18.00,ORD,54.60,75.80,BNA
COS,36.00,18.00,ORD,54.33,52.33,BUF
COS,36.00,18.00,ORD,54.00,46.50,SGF
COS,36.00,18.00,ORD,52.00,51.00,TPA
COS,36.00,18.00,ORD,51.50,53.00,IAD
COS,36.00,18.00,ORD,51.00,45.00,GRB
COS,36.00,18.00,ORD,50.00,51.00,STL
COS,36.00,18.00,ORD,47.00,49.00,PIA
COS,36.00,18.00,ORD,46.00,43.00,SYR
COS,36.00,18.00,ORD,44.00,60.00,MSP
COS,36.00,18.00,ORD,44.00,49.00,JAX
COS,36.00,18.00,ORD,43.67,44.67,DCA
COS,36.00,18.00,ORD,43.00,52.00,ABQ
COS,36.00,18.00,ORD,42.00,86.00,AZO
COS,36.00,18.00,ORD,41.00,36.00,CAK
COS,36.00,18.00,ORD,41.00,30.00,FAR
COS,36.00,18.00,ORD,40.50,37.50,EWR
COS,36.00,18.00,ORD,40.00,22.00,SLC
COS,36.00,18.00,ORD,38.50,33.00,CVG
COS,36.00,18.00,ORD,34.00,42.00,LEX
COS,36.00,18.00,ORD,33.80,23.40,DEN
COS,36.00,18.00,ORD,33.00,31.00,TVC
COS,36.00,18.00,ORD,32.50,40.50,FLL
COS,36.00,18.00,ORD,32.00,19.00,BOS
COS,36.00,18.00,ORD,30.33,31.67,CLE
COS,36.00,18.00,ORD,28.00,17.00,SMF
COS,36.00,18.00,ORD,27.00,35.00,MQT
COS,36.00,18.00,ORD,27.00,29.00,BWI
COS,36.00,18.00,ORD,26.00,64.00,MDT
COS,36.00,18.00,ORD,24.00,24.50,BDL
COS,36.00,18.00,ORD,24.00,21.00,TYS
COS,36.00,18.00,ORD,23.00,44.00,FSD
COS,36.00,18.00,ORD,23.00,30.00,ATL
COS,36.00,18.00,ORD,19.00,25.00,PVD
COS,36.00,18.00,ORD,18.00,21.00,MCO
SLC,36.00,17.00,SMF,162.00,148.00,LAX
ATL,36.00,17.00,DTW,153.00,147.50,ORD
ATL,36.00,17.00,DTW,112.00,131.00,JFK
ATL,36.00,17.00,DTW,112.00,111.00,CAE
ATL,36.00,17.00,DTW,81.00,75.00,DEN
ATL,36.00,17.00,DTW,81.00,75.00,MDT
ATL,36.00,17.00,DTW,73.00,77.00,BHM
ATL,36.00,17.00,DTW,70.00,56.00,GRR
ATL,36.00,17.00,DTW,61.00,50.00,LIT
ATL,36.00,17.00,DTW,55.00,54.00,STL
ATL,36.00,17.00,DTW,53.00,51.00,RDU
ATL,36.00,17.00,DTW,46.50,45.00,BNA
ATL,36.00,17.00,DTW,34.00,32.00,BUF
ATL,36.00,17.00,DTW,33.00,21.00,BOS
ATL,36.00,17.00,DTW,32.00,33.00,ABE
SLC,36.00,17.00,SMF,27.00,19.00,ONT
ATL,36.00,17.00,DTW,20.00,42.00,PBI
ATL,36.00,17.00,DTW,19.00,22.00,TPA
LAX,36.00,16.00,HOU,124.00,129.00,LAX
LAX,36.00,16.00,HOU,104.00,95.00,JAN
LAX,36.00,16.00,HOU,85.00,92.00,SAN
LAX,36.00,16.00,HOU,80.00,76.00,BHM
LAX,36.00,16.00,HOU,66.00,43.00,ATL
LAX,36.00,16.00,HOU,63.00,65.00,MCI
LAX,36.00,16.00,HOU,59.00,50.00,SAT
LAX,36.00,16.00,HOU,55.00,53.50,DAL
LAX,36.00,16.00,HOU,51.00,36.00,BNA
LAX,36.00,16.00,HOU,50.00,51.00,MAF
LAX,36.00,16.00,HOU,42.00,39.00,FLL
LAX,36.00,16.00,HOU,38.00,39.00,CRP
