config,seqno,query,duration
"trenzvmbig_3mo_4x_r",260,"q03",79.071000
"trenzvmbig_3mo_4x_r",261,"q03",72.713000
"trenzvmbig_3mo_4x_r",262,"q03",72.664000
"trenzvmbig_3mo_4x_r",263,"q03",70.985000
"trenzvmbig_3mo_4x_r",264,"q03",81.178000
"trenzvmbig_3mo_4x_r",265,"q03",72.634000
"trenzvmbig_3mo_4x_r",266,"q03",72.380000
"trenzvmbig_3mo_4x_r",267,"q03",70.486000
"trenzvmbig_3mo_4x_r",268,"q03",71.640000
"trenzvmbig_3mo_4x_r",269,"q03",82.086000
"trenzvmbig_3mo_4x_r",270,"q03",72.974000
"trenzvmbig_3mo_4x_r",271,"q03",68.644000
"trenzvmbig_3mo_4x_r",272,"q03",69.188000
"trenzvmbig_3mo_4x_r",273,"q03",72.492000
"trenzvmbig_3mo_4x_r",274,"q03",71.993000
"trenzvmbig_3mo_4x_r",275,"q03",81.319000
"trenzvmbig_3mo_4x_r",276,"q03",72.934000
"trenzvmbig_3mo_4x_r",277,"q03",72.104000
"trenzvmbig_3mo_4x_r",278,"q03",83.158000
"trenzvmbig_3mo_4x_r",279,"q03",69.010000
"trenzvmbig_3mo_4x_r",280,"q03",73.905000
"trenzvmbig_3mo_4x_r",281,"q03",73.241000
"trenzvmbig_3mo_4x_r",282,"q03",78.514000
"trenzvmbig_3mo_4x_r",283,"q03",83.311000
"trenzvmbig_3mo_4x_r",284,"q03",82.964000
"trenzvmbig_3mo_4x_r",285,"q03",74.173000
"trenzvmbig_3mo_4x_r",286,"q03",74.403000
"trenzvmbig_3mo_4x_r",287,"q03",78.380000
"trenzvmbig_3mo_4x_r",288,"q03",244.579000
"trenzvmbig_3mo_4x_r",289,"q03",82.932000
"trenzvmbig_3mo_4x_r",290,"q03",94.806000
"trenzvmbig_3mo_4x_r",291,"q03",74.477000
"trenzvmbig_3mo_4x_r",292,"q03",68.810000
"trenzvmbig_3mo_4x_r",293,"q03",73.991000
"trenzvmbig_3mo_4x_r",294,"q03",74.327000
"trenzvmbig_3mo_4x_r",295,"q03",71.432000
"trenzvmbig_3mo_4x_r",296,"q03",68.542000
"trenzvmbig_3mo_4x_r",297,"q03",75.214000
"trenzvmbig_3mo_4x_r",298,"q03",72.298000
"trenzvmbig_3mo_4x_r",299,"q03",68.207000
"trenzvmbig_3mo_4x_r",300,"q03",72.565000
"trenzvmbig_3mo_4x_r",301,"q03",74.417000
"trenzvmbig_3mo_4x_r",302,"q03",73.106000
"trenzvmbig_3mo_4x_r",303,"q03",70.625000
"trenzvmbig_3mo_4x_r",304,"q03",74.567000
"trenzvmbig_3mo_4x_r",305,"q03",81.294000
"trenzvmbig_3mo_4x_r",306,"q03",73.106000
"trenzvmbig_3mo_4x_r",307,"q03",95.533000
"trenzvmbig_3mo_4x_r",308,"q03",78.429000
"trenzvmbig_3mo_4x_r",309,"q03",73.825000
"trenzvmbig_3mo_4x_r",310,"q03",74.178000
"trenzvmbig_3mo_4x_r",311,"q03",74.458000
"trenzvmbig_3mo_4x_r",312,"q03",77.070000
"trenzvmbig_3mo_4x_r",313,"q03",74.976000
"trenzvmbig_3mo_4x_r",314,"q03",73.870000
"trenzvmbig_3mo_4x_r",315,"q03",75.761000
"trenzvmbig_3mo_4x_r",316,"q03",75.192000
"trenzvmbig_3mo_4x_r",317,"q03",74.870000
"trenzvmbig_3mo_4x_r",318,"q03",78.786000
"trenzvmbig_3mo_4x_r",319,"q03",72.112000
"trenzvmbig_3mo_4x_r",320,"q03",86.255000
"trenzvmbig_3mo_4x_r",321,"q03",71.753000
"trenzvmbig_3mo_4x_r",322,"q03",75.045000
"trenzvmbig_3mo_4x_r",323,"q03",72.532000
"trenzvmbig_3mo_4x_r",324,"q03",74.770000
"trenzvmbig_3mo_4x_r",325,"q03",69.010000
"trenzvmbig_3mo_4x_r",326,"q03",74.944000
"trenzvmbig_3mo_4x_r",327,"q03",77.585000
"trenzvmbig_3mo_4x_r",328,"q03",70.341000
"trenzvmbig_3mo_4x_r",329,"q03",73.019000
"trenzvmbig_3mo_4x_r",330,"q03",74.207000
"trenzvmbig_3mo_4x_r",331,"q03",74.812000
"trenzvmbig_3mo_4x_r",332,"q03",77.309000
"trenzvmbig_3mo_4x_r",333,"q03",72.203000
"trenzvmbig_3mo_4x_r",334,"q03",82.449000
"trenzvmbig_3mo_4x_r",335,"q03",71.452000
"trenzvmbig_3mo_4x_r",336,"q03",80.540000
"trenzvmbig_3mo_4x_r",337,"q03",73.266000
"trenzvmbig_3mo_4x_r",338,"q03",77.224000
"trenzvmbig_3mo_4x_r",339,"q03",74.396000
"trenzvmbig_3mo_4x_r",340,"q03",78.752000
"trenzvmbig_3mo_4x_r",341,"q03",77.482000
"trenzvmbig_3mo_4x_r",342,"q03",73.742000
"trenzvmbig_3mo_4x_r",343,"q03",71.531000
"trenzvmbig_3mo_4x_r",344,"q03",73.155000
"trenzvmbig_3mo_4x_r",345,"q03",70.220000
"trenzvmbig_3mo_4x_r",346,"q03",70.371000
"trenzvmbig_3mo_4x_r",347,"q03",72.277000
"trenzvmbig_3mo_4x_r",348,"q03",71.347000
"trenzvmbig_3mo_4x_r",349,"q03",72.855000
"trenzvmbig_3mo_4x_r",350,"q03",84.125000
"trenzvmbig_3mo_4x_r",351,"q03",74.252000
"trenzvmbig_3mo_4x_r",352,"q03",89.045000
"trenzvmbig_3mo_4x_r",353,"q03",87.339000
"trenzvmbig_3mo_4x_r",354,"q03",73.008000
"trenzvmbig_3mo_4x_r",355,"q03",83.640000
"trenzvmbig_3mo_4x_r",356,"q03",75.772000
"trenzvmbig_3mo_4x_r",357,"q03",72.310000
"trenzvmbig_3mo_4x_r",358,"q03",73.617000
"trenzvmbig_3mo_4x_r",359,"q03",73.383000
"trenzvmbig_3mo_4x_r",360,"q03",74.658000
"trenzvmbig_3mo_4x_r",361,"q03",76.684000
"trenzvmbig_3mo_4x_r",362,"q03",74.967000
"trenzvmbig_3mo_4x_r",363,"q03",72.133000
"trenzvmbig_3mo_4x_r",364,"q04",66.627000
"trenzvmbig_3mo_4x_r",365,"q04",64.217000
"trenzvmbig_3mo_4x_r",366,"q04",64.578000
"trenzvmbig_3mo_4x_r",367,"q04",63.468000
"trenzvmbig_3mo_4x_r",368,"q04",63.613000
"trenzvmbig_3mo_4x_r",369,"q04",64.319000
"trenzvmbig_3mo_4x_r",370,"q04",63.650000
"trenzvmbig_3mo_4x_r",371,"q04",65.674000
"trenzvmbig_3mo_4x_r",372,"q04",66.599000
"trenzvmbig_3mo_4x_r",373,"q04",85.787000
"trenzvmbig_3mo_4x_r",374,"q04",69.520000
"trenzvmbig_3mo_4x_r",375,"q04",64.942000
"trenzvmbig_3mo_4x_r",376,"q04",65.047000
"trenzvmbig_3mo_4x_r",377,"q04",62.680000
"trenzvmbig_3mo_4x_r",378,"q04",64.024000
"trenzvmbig_3mo_4x_r",379,"q04",65.071000
"trenzvmbig_3mo_4x_r",380,"q04",70.843000
"trenzvmbig_3mo_4x_r",381,"q04",68.699000
"trenzvmbig_3mo_4x_r",382,"q04",63.890000
"trenzvmbig_3mo_4x_r",383,"q04",62.758000
"trenzvmbig_3mo_4x_r",384,"q04",67.034000
"trenzvmbig_3mo_4x_r",385,"q04",70.715000
"trenzvmbig_3mo_4x_r",386,"q04",65.433000
"trenzvmbig_3mo_4x_r",387,"q04",65.547000
"trenzvmbig_3mo_4x_r",388,"q04",63.869000
"trenzvmbig_3mo_4x_r",389,"q04",63.973000
"trenzvmbig_3mo_4x_r",390,"q04",62.104000
"trenzvmbig_3mo_4x_r",391,"q04",64.965000
"trenzvmbig_3mo_4x_r",392,"q04",64.613000
"trenzvmbig_3mo_4x_r",393,"q04",64.123000
"trenzvmbig_3mo_4x_r",394,"q04",63.189000
"trenzvmbig_3mo_4x_r",395,"q04",69.738000
"trenzvmbig_3mo_4x_r",396,"q04",64.910000
"trenzvmbig_3mo_4x_r",397,"q04",65.234000
"trenzvmbig_3mo_4x_r",398,"q04",63.642000
"trenzvmbig_3mo_4x_r",399,"q04",64.805000
"trenzvmbig_3mo_4x_r",400,"q04",65.002000
"trenzvmbig_3mo_4x_r",401,"q04",63.457000
"trenzvmbig_3mo_4x_r",402,"q04",63.870000
"trenzvmbig_3mo_4x_r",403,"q04",64.368000
"trenzvmbig_3mo_4x_r",404,"q04",64.913000
"trenzvmbig_3mo_4x_r",405,"q04",62.833000
"trenzvmbig_3mo_4x_r",406,"q04",69.056000
"trenzvmbig_3mo_4x_r",407,"q04",65.282000
"trenzvmbig_3mo_4x_r",408,"q04",64.504000
"trenzvmbig_3mo_4x_r",409,"q04",64.219000
"trenzvmbig_3mo_4x_r",410,"q04",63.555000
"trenzvmbig_3mo_4x_r",411,"q04",64.836000
"trenzvmbig_3mo_4x_r",412,"q04",85.228000
"trenzvmbig_3mo_4x_r",413,"q04",80.454000
"trenzvmbig_3mo_4x_r",414,"q04",68.366000
"trenzvmbig_3mo_4x_r",415,"q04",66.589000
"trenzvmbig_3mo_4x_r",416,"q04",67.373000
"trenzvmbig_3mo_4x_r",417,"q04",65.075000
"trenzvmbig_3mo_4x_r",418,"q04",67.262000
"trenzvmbig_3mo_4x_r",419,"q04",69.388000
"trenzvmbig_3mo_4x_r",420,"q04",65.511000
"trenzvmbig_3mo_4x_r",421,"q04",74.472000
"trenzvmbig_3mo_4x_r",422,"q04",62.421000
"trenzvmbig_3mo_4x_r",423,"q04",63.161000
"trenzvmbig_3mo_4x_r",424,"q04",61.112000
"trenzvmbig_3mo_4x_r",425,"q04",63.148000
"trenzvmbig_3mo_4x_r",426,"q04",68.549000
"trenzvmbig_3mo_4x_r",427,"q04",50.331000
"trenzvmbig_3mo_4x_r",428,"q04",73.033000
"trenzvmbig_3mo_4x_r",429,"q04",66.883000
"trenzvmbig_3mo_4x_r",430,"q04",66.617000
"trenzvmbig_3mo_4x_r",431,"q04",66.811000
"trenzvmbig_3mo_4x_r",432,"q04",66.357000
"trenzvmbig_3mo_4x_r",433,"q04",75.540000
"trenzvmbig_3mo_4x_r",434,"q04",64.885000
"trenzvmbig_3mo_4x_r",435,"q04",66.690000
"trenzvmbig_3mo_4x_r",436,"q04",66.745000
"trenzvmbig_3mo_4x_r",437,"q04",65.524000
"trenzvmbig_3mo_4x_r",438,"q04",270.683000
"trenzvmbig_3mo_4x_r",439,"q04",66.613000
"trenzvmbig_3mo_4x_r",440,"q04",67.675000
"trenzvmbig_3mo_4x_r",441,"q04",66.958000
"trenzvmbig_3mo_4x_r",442,"q04",68.654000
"trenzvmbig_3mo_4x_r",443,"q04",67.817000
"trenzvmbig_3mo_4x_r",444,"q04",65.014000
"trenzvmbig_3mo_4x_r",445,"q04",65.705000
"trenzvmbig_3mo_4x_r",446,"q04",67.039000
"trenzvmbig_3mo_4x_r",447,"q04",66.321000
"trenzvmbig_3mo_4x_r",448,"q04",65.213000
"trenzvmbig_3mo_4x_r",449,"q04",70.800000
"trenzvmbig_3mo_4x_r",450,"q04",62.626000
"trenzvmbig_3mo_4x_r",451,"q04",78.454000
"trenzvmbig_3mo_4x_r",452,"q04",69.477000
"trenzvmbig_3mo_4x_r",453,"q04",66.032000
"trenzvmbig_3mo_4x_r",454,"q04",66.247000
"trenzvmbig_3mo_4x_r",455,"q04",62.348000
"trenzvmbig_3mo_4x_r",456,"q04",66.984000
"trenzvmbig_3mo_4x_r",457,"q04",69.721000
"trenzvmbig_3mo_4x_r",458,"q04",67.077000
"trenzvmbig_3mo_4x_r",459,"q04",68.285000
"trenzvmbig_3mo_4x_r",460,"q04",65.833000
"trenzvmbig_3mo_4x_r",461,"q04",66.087000
"trenzvmbig_3mo_4x_r",462,"q04",63.293000
"trenzvmbig_3mo_4x_r",463,"q04",64.221000
"trenzvmbig_3mo_4x_r",464,"q04",71.966000
"trenzvmbig_3mo_4x_r",465,"q04",64.305000
"trenzvmbig_3mo_4x_r",466,"q04",63.480000
"trenzvmbig_3mo_4x_r",467,"q04",62.496000
"trenzvmbig_3mo_4x_r",468,"q04",73.648000
"trenzvmbig_3mo_4x_r",469,"q04",84.447000
"trenzvmbig_3mo_4x_r",470,"q04",69.634000
"trenzvmbig_3mo_4x_r",471,"q04",66.383000
"trenzvmbig_3mo_4x_r",472,"q04",61.432000
"trenzvmbig_3mo_4x_r",473,"q04",65.097000
"trenzvmbig_3mo_4x_r",474,"q04",68.455000
"trenzvmbig_3mo_4x_r",475,"q04",78.550000
"trenzvmbig_3mo_4x_r",476,"q04",71.073000
"trenzvmbig_3mo_4x_r",477,"q04",66.934000
"trenzvmbig_3mo_4x_r",478,"q04",63.413000
"trenzvmbig_3mo_4x_r",479,"q04",79.682000
"trenzvmbig_3mo_4x_r",480,"q04",67.622000
"trenzvmbig_3mo_4x_r",481,"q04",65.473000
