config,seqno,query,duration
"trenz1-mo3-2017-07-25",2045,"q06",102.319000
"trenz1-mo3-2017-07-25",2046,"q02",679.437000
"trenz1-mo3-2017-07-25",2047,"q13",13.160000
"trenz1-mo3-2017-07-25",2048,"q14",217.769000
"trenz1-mo3-2017-07-25",2049,"q08",865.833000
"trenz1-mo3-2017-07-25",2050,"q03",68.147000
"trenz1-mo3-2017-07-25",2051,"q18",82.648000
"trenz1-mo3-2017-07-25",2052,"q11",29.372000
"trenz1-mo3-2017-07-25",2053,"q05",53.867000
"trenz1-mo3-2017-07-25",2054,"q16",173.828000
"trenz1-mo3-2017-07-25",2055,"q04",21.406000
"trenz1-mo3-2017-07-25",2056,"q12",82.201000
"trenz1-mo3-2017-07-25",2057,"q15",41.925000
"trenz1-mo3-2017-07-25",2058,"q01",110.101000
"trenz1-mo3-2017-07-25",2059,"q16",210.797000
"trenz1-mo3-2017-07-25",2060,"q02",678.623000
"trenz1-mo3-2017-07-25",2061,"q03",73.469000
"trenz1-mo3-2017-07-25",2062,"q05",47.143000
"trenz1-mo3-2017-07-25",2063,"q13",13.139000
"trenz1-mo3-2017-07-25",2064,"q14",230.246000
"trenz1-mo3-2017-07-25",2065,"q01",113.296000
"trenz1-mo3-2017-07-25",2066,"q15",41.948000
"trenz1-mo3-2017-07-25",2067,"q11",29.807000
"trenz1-mo3-2017-07-25",2068,"q04",21.774000
"trenz1-mo3-2017-07-25",2069,"q08",874.632000
"trenz1-mo3-2017-07-25",2070,"q06",106.130000
"trenz1-mo3-2017-07-25",2071,"q18",78.484000
"trenz1-mo3-2017-07-25",2072,"q12",76.478000
"trenz1-mo3-2017-07-25",2073,"q03",75.962000
"trenz1-mo3-2017-07-25",2074,"q16",195.040000
"trenz1-mo3-2017-07-25",2075,"q05",58.428000
"trenz1-mo3-2017-07-25",2076,"q11",33.996000
"trenz1-mo3-2017-07-25",2077,"q06",96.253000
"trenz1-mo3-2017-07-25",2078,"q04",21.820000
"trenz1-mo3-2017-07-25",2079,"q08",868.592000
"trenz1-mo3-2017-07-25",2080,"q12",98.630000
"trenz1-mo3-2017-07-25",2081,"q13",13.079000
"trenz1-mo3-2017-07-25",2082,"q02",681.479000
"trenz1-mo3-2017-07-25",2083,"q15",41.515000
"trenz1-mo3-2017-07-25",2084,"q01",107.354000
"trenz1-mo3-2017-07-25",2085,"q18",81.954000
"trenz1-mo3-2017-07-25",2086,"q14",230.460000
"trenz1-mo3-2017-07-25",2087,"q16",213.670000
"trenz1-mo3-2017-07-25",2088,"q03",66.695000
"trenz1-mo3-2017-07-25",2089,"q05",59.128000
"trenz1-mo3-2017-07-25",2090,"q02",677.237000
"trenz1-mo3-2017-07-25",2091,"q04",18.773000
"trenz1-mo3-2017-07-25",2092,"q13",13.018000
"trenz1-mo3-2017-07-25",2093,"q12",82.436000
"trenz1-mo3-2017-07-25",2094,"q14",234.987000
"trenz1-mo3-2017-07-25",2095,"q01",105.571000
"trenz1-mo3-2017-07-25",2096,"q08",872.010000
